Time,Toe,Heel,SAVZ,SAVY,SAVX,SANZ,SANY,SANX,SACZ,SACY,SACX,AAVZ,AAVY,AAVX,AANZ,AANY,AANX,AACZ,AACY,AACX
26106,0,42,-10.56057692,-8.85048077,7.37548077,330.15288462,-7.71105769,-5.91730769,-0.44507692,-0.65723077,-0.07423077,-3.21971154,-0.69326923,0.05576923,322.80432692,0.55865385,0.86057692,-0.76084615,0.02338462,-0.02761538
26128,0,40,-8.93557692,-8.85048077,6.68798077,330.02788462,-7.46105769,-5.66730769,-0.52507692,-0.60723077,0.05576923,-2.46971154,-0.75576923,0.30576923,322.80432692,0.55865385,0.86057692,-0.89084615,0.05338462,-0.07761538
26153,0,48,-5.18557692,-8.03798077,5.50048077,329.96538462,-7.33605769,-5.47980769,-0.49507692,-0.47723077,-0.34423077,-2.34471154,-0.69326923,-0.13173077,322.80432692,0.55865385,0.86057692,-0.77084615,-0.08661538,-0.08761538
26174,3,49,-2.37307692,-7.03798077,8.43798077,329.84038462,-7.14855769,-5.41730769,-0.34507692,-0.54723077,-0.07423077,-1.53221154,-0.44326923,-0.13173077,322.80432692,0.55865385,0.86057692,-0.81084615,0.05338462,-0.06761538
26196,1,49,-2.12307692,-7.22548077,8.43798077,329.65288462,-6.89855769,-5.41730769,-0.26507692,-0.78723077,0.11576923,-1.21971154,0.24423077,0.49326923,322.80432692,0.55865385,0.86057692,-0.78084615,-0.03661538,-0.02761538
26218,0,49,0.18942308,-7.66298077,-0.99951923,329.65288462,-6.77355769,-5.41730769,-0.83507692,-0.55723077,-0.09423077,-0.46971154,0.68173077,0.74326923,322.80432692,0.55865385,0.79807692,-0.86084615,0.02338462,-0.06761538
26242,0,51,1.93942308,-6.85048077,-5.68701923,329.77788462,-6.64855769,-5.47980769,-0.56507692,-0.01723077,-0.03423077,-1.21971154,0.55673077,-0.06923077,322.80432692,0.55865385,0.73557692,-0.76084615,0.00338462,-0.04761538
26264,2,42,3.62692308,-7.60048077,-0.31201923,329.77788462,-6.52355769,-5.60480769,-0.54507692,-0.29723077,0.00576923,-1.34471154,0.68173077,0.11826923,322.80432692,0.55865385,0.73557692,-0.68084615,-0.14661538,0.00238462
26287,0,46,5.31442308,-8.47548077,1.50048077,329.77788462,-6.27355769,-5.79230769,-0.56507692,-0.59723077,-0.13423077,-0.03221154,0.43173077,1.43076923,322.80432692,0.49615385,0.67307692,-0.79084615,0.11338462,0.00238462
26307,3,40,8.56442308,-7.28798077,-2.31201923,329.84038462,-6.14855769,-5.97980769,-0.39507692,-0.45723077,-0.06423077,-0.34471154,0.18173077,1.05576923,322.80432692,0.49615385,0.61057692,-0.68084615,-0.12661538,-0.06761538
26327,1,37,10.37692308,-8.03798077,-1.49951923,329.90288462,-6.02355769,-6.10480769,-0.70507692,-0.94723077,-0.12423077,0.34278846,0.61923077,2.36826923,322.80432692,0.49615385,0.54807692,-0.67084615,-0.16661538,-0.03761538
26349,0,31,12.18942308,-8.35048077,-3.24951923,330.02788462,-5.83605769,-6.29230769,-0.57507692,-0.05723077,0.20576923,2.15528846,0.49423077,3.74326923,322.74182692,0.43365385,0.42307692,-0.93084615,0.17338462,-0.10761538
26370,3,21,11.75192308,-7.22548077,-8.56201923,330.15288462,-5.71105769,-6.54230769,-0.51507692,0.51276923,0.14576923,1.59278846,-0.94326923,2.11826923,322.679327,0.433653846,0.298076923,-0.72084615,0.06338462,-0.05761538
26395,3,15,13.50192308,-7.85048077,-1.06201923,330.27788462,-5.58605769,-6.79230769,-0.73507692,-0.73723077,0.13576923,0.65528846,0.24423077,2.18076923,322.679327,0.371153846,0.173076923,-0.66084615,-0.04661538,-0.05761538
26416,3,7,17.06442308,-5.72548077,1.62548077,330.27788462,-5.46105769,-7.16730769,-1.19507692,-1.56723077,0.66576923,-0.21971154,1.93173077,2.74326923,322.616827,0.308653846,0.110576923,-0.71084615,-0.31661538,-0.08761538
26436,5,0,23.68942308,-11.66298077,10.25048077,330.02788462,-5.08605769,-7.97980769,-0.88507692,-1.84723077,1.28576923,1.78028846,3.80673077,3.99326923,322.554327,0.183653846,0.0480769231,-0.61084615,0.11338462,0.14238462
26457,3,2,25.43942308,-13.28798077,18.00048077,329.77788462,-4.83605769,-8.54230769,-0.56507692,1.41276923,1.60576923,-2.78221154,13.49423077,7.80576923,322.491827,-0.0663461538,-0.0144230769,-0.69084615,0.48338462,0.14238462
26476,4,1,25.00192308,-17.53798077,21.00048077,329.40288462,-4.39855769,-9.10480769,-0.46507692,3.46276923,1.43576923,-6.40721154,17.68173077,6.86826923,322.366827,-0.503846154,0.110576923,-0.29084615,0.26338462,0.33238462
26499,3,0,9.75192308,-14.47548077,45.37548077,328.65288462,-4.02355769,-9.47980769,-0.20507692,2.06276923,2.56576923,-16.40721154,47.86923077,11.49326923,322.24182692,-1.31634615,0.36057692,0.07915385,0.08338462,0.62238462
26519,1,0,4.25192308,-18.16298077,50.25048077,327.71538462,-3.52355769,-9.66730769,0.68492308,-0.12723077,4.09576923,-25.28221154,86.86923077,16.30576923,322.17932692,-2.81634615,0.92307692,0.36915385,0.39338462,0.99238462
26542,1,0,5.37692308,-22.53798077,38.81298077,326.96538462,-3.02355769,-9.91730769,1.05492308,-1.21723077,4.15576923,-37.40721154,131.24423077,22.55576923,322.05432692,-5.06634615,1.92307692,0.32915385,-0.14661538,0.99238462
26562,1,0,8.50192308,-22.35048077,34.75048077,326.34038462,-2.46105769,-10.16730769,0.92492308,-2.31723077,3.31576923,-42.28221154,169.05673077,33.18076923,321.86682692,-8.12884615,3.17307692,0.43915385,-0.58661538,0.90238462
26586,0,0,14.06442308,-19.53798077,32.50048077,325.71538462,-1.96105769,-10.47980769,0.51492308,-3.60723077,3.15576923,-32.03221154,199.36923077,43.99326923,321.61682692,-11.81634615,4.48557692,-0.43084615,-1.95661538,0.91238462
26607,0,0,21.50192308,-17.35048077,19.31298077,325.27788462,-1.39855769,-11.22980769,-0.46507692,-5.88723077,3.10576923,-20.46971154,212.36923077,62.30576923,321.05432692,-18.06634615,6.42307692,-2.65084615,-1.80661538,1.76238462
26628,0,0,34.62692308,-15.03798077,-15.56201923,325.46538462,-1.14855769,-11.85480769,-0.81507692,-5.61723077,2.16576923,3.90528846,204.74423077,60.36826923,320.74182692,-22.06634615,7.29807692,-5.58084615,-0.85661538,2.84238462
26647,0,0,50.87692308,-9.10048077,-29.99951923,326.09038462,-1.02355769,-12.79230769,-2.40507692,-2.50723077,0.88576923,-45.53221154,169.55673077,49.36826923,320.17932692,-25.81634615,9.29807692,-14.49084615,-11.68661538,5.24238462
26668,0,0,93.37692308,19.77451923,-59.18701923,327.09038462,-1.52355769,-14.35480769,-4.81507692,0.83276923,3.36576923,137.03028846,84.93173077,33.93076923,320.74182692,-27.81634615,7.86057692,-14.58084615,-1.20661538,8.14238462
26689,0,0,133.00192308,38.89951923,-64.87451923,328.40288462,-2.52355769,-16.79230769,-3.16507692,1.67276923,3.93576923,126.71778846,-12.38076923,86.86826923,320.92932692,-28.56634615,3.86057692,-9.99084615,6.53338462,1.68238462
26710,0,0,140.18942308,49.39951923,-15.12451923,329.02788462,-3.58605769,-19.47980769,-1.82507692,3.14276923,2.59576923,-3.34471154,-42.25576923,167.74326923,318.30432692,-29.12884615,-1.13942308,-8.04084615,2.66338462,-0.10761538
26736,0,0,134.37692308,67.21201923,55.12548077,328.15288462,-4.46105769,-22.29230769,-2.05507692,3.10276923,4.21576923,-53.34471154,-19.06826923,202.55576923,313.92932692,-29.81634615,-5.70192308,-4.86084615,-7.11661538,1.35238462
26758,0,0,136.06442308,66.64951923,111.37548077,324.96538462,-4.89855769,-26.72980769,-1.00507692,0.01276923,4.33576923,-33.40721154,22.61923077,186.30576923,308.17932692,-31.62884615,-12.51442308,-3.30084615,-9.37661538,4.56238462
26780,0,0,143.62692308,62.96201923,100.87548077,322.77788462,2043.03894231,-29.85480769,-0.30507692,-2.19723077,4.56576923,-4.90721154,29.86923077,106.18076923,305.74182692,-32.50384615,-15.88942308,-1.10084615,-7.87661538,4.49238462
26803,0,0,147.43942308,49.21201923,59.93798077,321.34038462,-5.08605769,-32.97980769,-0.50507692,-3.04723077,1.59576923,19.84278846,36.99423077,67.80576923,304.49182692,-33.37884615,-18.57692308,1.95915385,-3.94661538,3.95238462
26825,0,0,135.50192308,48.83701923,23.25048077,320.59038462,-5.52355769,-35.85480769,0.45492308,-3.58723077,0.45576923,11.21778846,38.36923077,44.86826923,303.74182692,-34.12884615,-20.51442308,2.92915385,-3.45661538,4.73238462
26847,0,0,114.25192308,50.89951923,-10.12451923,320.59038462,-6.89855769,-39.29230769,0.58492308,-2.93723077,-0.46423077,5.46778846,17.36923077,33.68076923,302.99182692,-34.69134615,-22.57692308,5.50915385,-3.69661538,4.95238462
26867,0,0,79.18942308,51.14951923,-28.06201923,320.90288462,-8.02355769,-41.04230769,1.19492308,-2.73723077,-0.25423077,20.15528846,-8.19326923,24.80576923,302.80432692,-34.37884615,-23.63942308,6.95915385,-2.86661538,3.71238462
26888,1,0,52.81442308,43.33701923,-24.99951923,321.21538462,-9.02355769,-42.29230769,1.57492308,-2.97723077,-0.32423077,17.90528846,-32.00576923,8.99326923,302.92932692,-33.75384615,-24.20192308,8.83915385,-1.57661538,1.03238462
26909,0,0,23.75192308,32.96201923,-12.12451923,321.34038462,-9.77355769,-42.97980769,1.71492308,-3.55723077,-1.08423077,9.90528846,-36.06826923,-4.75673077,303.17932692,-33.00384615,-24.01442308,8.66915385,-1.89661538,1.20238462
26928,0,6,-2.93557692,24.83701923,-9.62451923,321.34038462,-10.27355769,-43.16730769,1.60492308,-3.47723077,-1.80423077,-10.96971154,-40.88076923,-23.75673077,303.61682692,-32.19134615,-22.88942308,8.49915385,-1.94661538,1.13238462
26950,0,0,-27.56057692,14.33701923,-7.49951923,321.34038462,-10.58605769,-42.85480769,1.61492308,-4.22723077,-2.09423077,-22.53221154,-66.63076923,-48.19423077,304.30432692,-31.00384615,-21.26442308,7.14915385,-2.42661538,1.03238462
26971,0,0,-51.56057692,5.77451923,-19.49951923,321.46538462,-10.96105769,-41.97980769,1.64492308,-4.44723077,-2.76423077,-15.21971154,-90.19326923,-62.63173077,305.24182692,-29.31634615,-19.32692308,7.01915385,-1.01661538,-0.14761538
26996,0,0,-73.81057692,-0.47548077,-35.49951923,321.90288462,-11.39855769,-40.60480769,1.47492308,-4.30723077,-3.01423077,-13.59471154,-102.13076923,-68.81923077,306.42932692,-27.25384615,-17.51442308,6.73915385,0.67338462,-1.99761538
27017,0,0,-95.06057692,-9.03798077,-41.06201923,322.84038462,-11.96105769,-37.66730769,1.21492308,-1.92723077,-3.29423077,-39.03221154,-105.94326923,-77.19423077,307.49182692,-25.06634615,-15.38942308,4.53915385,0.56338462,-1.42761538
27038,0,0,-112.81057692,-14.97548077,-42.18701923,323.34038462,-12.14855769,-35.22980769,0.89492308,-1.08723077,-3.41423077,-45.21971154,-113.06826923,-87.06923077,309.17932692,-21.44134615,-11.82692308,2.92915385,2.01338462,-1.02761538
27060,0,0,-133.12307692,-23.35048077,-18.56201923,323.59038462,-12.02355769,-32.66730769,0.51492308,-0.45723077,-3.71423077,-54.09471154,-129.25576923,-79.19423077,310.11682692,-18.75384615,-9.82692308,1.02915385,1.72338462,-0.68761538
27087,0,0,-139.37307692,-27.78798077,-7.93701923,323.59038462,-11.64855769,-29.91730769,0.35492308,0.28276923,-3.74423077,-58.71971154,-141.69326923,-76.31923077,310.92932692,-15.81634615,-7.95192308,-0.58084615,1.73338462,-2.33761538
27110,0,7,-141.31057692,-30.78798077,1.18798077,323.34038462,-10.96105769,-25.79230769,0.01492308,0.20276923,-3.68423077,-42.65721154,-143.88076923,-67.44423077,311.92932692,-11.25384615,-6.07692308,-1.88084615,2.42338462,-3.62761538
27136,0,0,-135.81057692,-30.47548077,-7.56201923,323.27788462,-10.46105769,-23.10480769,-0.03507692,0.86276923,-3.27423077,-47.96971154,-121.25576923,-61.44423077,312.49182692,-8.56634615,-4.88942308,-3.07084615,1.84338462,-4.00761538
27159,0,0,-116.24807692,-33.97548077,-19.31201923,323.52788462,-9.71105769,-19.41730769,-0.29507692,2.14276923,-2.88423077,-45.15721154,-94.81826923,-72.13173077,313.80432692,-5.25384615,-2.95192308,-5.40084615,1.95338462,-3.06761538
27181,0,0,-98.37307692,-33.85048077,-30.43701923,323.96538462,-9.27355769,-17.29230769,-0.69507692,2.59276923,-2.76423077,-34.65721154,-64.31826923,-88.13173077,315.11682692,-3.44134615,-1.63942308,-6.94084615,2.78338462,-2.15761538
27207,0,0,-79.81057692,-30.22548077,-35.62451923,324.59038462,-8.89855769,-15.54230769,-0.89507692,3.00276923,-2.74423077,-28.90721154,-53.88076923,-81.88173077,316.36682692,-1.81634615,-0.45192308,-7.54084615,2.30338462,-2.11761538
27227,0,0,-60.93557692,-25.72548077,-36.37451923,325.52788462,-8.46105769,-13.66730769,-0.77507692,2.79276923,-2.90423077,1.21778846,-47.00576923,-63.00673077,317.491827,-0.441346154,0.0480769231,-5.91084615,3.07338462,-3.80761538
27248,0,0,-45.06057692,-22.16298077,-32.49951923,326.15288462,-8.21105769,-12.72980769,-0.41507692,2.15276923,-2.98423077,8.34278846,-33.56826923,-50.50673077,318.429327,0.621153846,0.173076923,-3.44084615,2.07338462,-3.96761538
27268,0,0,-28.93557692,-17.41298077,-36.87451923,326.84038462,-8.02355769,-12.04230769,-0.31507692,1.75276923,-3.12423077,8.90528846,-15.63076923,-48.06923077,319.366827,1.37115385,0.235576923,-3.41084615,1.23338462,-2.53761538
27291,0,0,-23.18557692,-13.85048077,-40.81201923,327.65288462,-7.89855769,-11.47980769,-0.35507692,1.29276923,-3.09423077,3.59278846,-9.13076923,-52.56923077,320.86682692,2.24615385,0.73557692,-2.31084615,2.20338462,-3.74761538
27311,0,1,-20.49807692,-9.10048077,-39.93701923,328.40288462,-7.83605769,-10.97980769,-0.31507692,1.19276923,-2.07423077,10.84278846,30.80673077,-20.38173077,321.61682692,2.24615385,0.86057692,-19.56084615,-1.91661538,3.94238462
27338,0,0,-4.49807692,16.77451923,-32.24951923,329.02788462,-8.08605769,-10.72980769,-6.74507692,10.20276923,9.56576923,67.59278846,28.99423077,31.11826923,321.49182692,0.68365385,-1.32692308,2.98915385,-2.53661538,-6.06761538
27359,0,0,84.25192308,18.39951923,-1.49951923,330.15288462,-9.27355769,-12.41730769,3.43492308,1.17276923,1.59576923,27.53028846,-18.44326923,39.49326923,320.86682692,0.87115385,-2.32692308,2.25915385,0.35338462,2.73238462
27384,0,0,29.62692308,5.08701923,13.68798077,329.84038462,-9.21105769,-13.47980769,2.15492308,-5.65723077,-4.55423077,48.40528846,19.86923077,12.68076923,320.92932692,0.43365385,-3.32692308,0.27915385,6.58338462,-1.08761538
27408,0,1,0.93942308,17.27451923,-10.74951923,329.96538462,-9.52355769,-13.54230769,-1.61507692,3.58276923,3.09576923,8.15528846,30.05673077,24.30576923,320.679327,-0.316346154,-3.76442308,-2.15084615,-7.36661538,-1.49761538
27430,0,0,26.06442308,24.58701923,-22.49951923,330.46538462,-10.33605769,-13.97980769,0.01492308,3.97276923,0.76576923,14.15528846,10.55673077,26.80576923,320.11682692,-0.81634615,-4.51442308,-0.99084615,4.12338462,0.14238462
27456,6,1,23.93942308,21.39951923,5.68798077,330.46538462,-10.77355769,-14.54230769,1.43492308,0.90276923,-2.31423077,-6.15721154,-0.81826923,10.49326923,319.86682692,-0.87884615,-4.63942308,-0.88084615,0.38338462,0.12238462
27480,2,5,6.37692308,22.89951923,-13.99951923,330.52788462,-11.46105769,-14.91730769,-0.83507692,0.54276923,1.11576923,-13.03221154,-1.38076923,1.68076923,319.67932692,-0.87884615,-4.45192308,-0.46084615,0.86338462,0.31238462
27506,3,4,1.87692308,17.71201923,-24.49951923,330.90288462,-11.96105769,-14.97980769,-1.49507692,2.27276923,1.07576923,-18.28221154,0.80673077,-0.75673077,319.61682692,-0.87884615,-4.13942308,-0.68084615,-0.18661538,0.12238462
27527,1,11,-9.81057692,7.33701923,-6.18701923,331.27788462,-12.33605769,-14.79230769,-1.59507692,1.20276923,-0.89423077,-13.84471154,-1.25576923,1.36826923,319.55432692,-0.87884615,-3.88942308,-0.91084615,-0.49661538,-0.10761538
27552,2,16,-21.31057692,5.58701923,-2.06201923,331.27788462,-12.46105769,-14.47980769,-1.36507692,1.93276923,0.00576923,-10.46971154,-3.50576923,2.24326923,319.42932692,-0.81634615,-3.70192308,-0.87084615,-0.03661538,-0.04761538
27574,6,19,-23.74807692,-0.53798077,0.06298077,331.21538462,-12.52355769,-14.10480769,-1.38507692,0.96276923,0.98576923,-7.15721154,-2.31826923,-1.25673077,319.42932692,-0.75384615,-3.57692308,-0.74084615,-0.42661538,-0.07761538
27599,7,22,-25.68557692,-6.10048077,5.93798077,331.02788462,-12.33605769,-13.41730769,-0.70507692,-0.06723077,-0.09423077,-8.15721154,-1.94326923,-0.94423077,319.42932692,-0.69134615,-3.45192308,-0.62084615,-0.02661538,0.00238462
27620,6,24,-29.87307692,-6.41298077,-7.06201923,331.02788462,-12.21105769,-12.91730769,-1.33507692,0.80276923,0.36576923,-9.03221154,0.86923077,-2.25673077,319.42932692,-0.69134615,-3.32692308,-0.79084615,-0.04661538,-0.02761538
27644,4,25,-33.18557692,-10.41298077,-10.06201923,331.21538462,-12.08605769,-12.29230769,-1.63507692,1.55276923,0.28576923,-10.28221154,1.43173077,-3.38173077,319.42932692,-0.69134615,-3.07692308,-0.79084615,0.04338462,-0.02761538
27664,6,24,-39.24807692,-14.60048077,-1.24951923,331.21538462,-11.89855769,-11.54230769,-1.25507692,1.42276923,0.04576923,-10.03221154,1.11923077,-3.69423077,319.49182692,-0.69134615,-2.88942308,-0.74084615,0.07338462,0.01238462
27686,6,23,-42.06057692,-18.91298077,5.93798077,331.09038462,-11.52355769,-10.79230769,-1.27507692,0.87276923,0.02576923,-8.53221154,1.30673077,-3.31923077,319.55432692,-0.75384615,-2.70192308,-0.80084615,-0.03661538,0.00238462
27710,4,19,-44.93557692,-22.47548077,12.50048077,330.65288462,-10.83605769,-9.60480769,-1.06507692,0.48276923,-0.13423077,-9.53221154,1.18173077,-3.88173077,319.55432692,-0.69134615,-2.51442308,-0.77084615,-0.06661538,-0.04761538
27734,4,16,-46.37307692,-25.53798077,8.31298077,330.40288462,-10.33605769,-8.79230769,-0.95507692,-0.33723077,-0.33423077,-8.40721154,1.43173077,-4.44423077,319.67932692,-0.69134615,-2.26442308,-0.75084615,-0.21661538,-0.02761538
27758,4,17,-46.99807692,-26.72548077,1.18798077,330.27788462,-9.52355769,-7.47980769,-0.82507692,-0.27723077,-0.66423077,-5.46971154,0.49423077,-3.38173077,319.74182692,-0.69134615,-2.13942308,-0.75084615,-0.17661538,-0.03761538
27783,1,18,-47.24807692,-26.47548077,-3.99951923,330.27788462,-9.02355769,-6.60480769,-0.53507692,-0.25723077,-0.59423077,-3.78221154,-0.19326923,-2.81923077,319.80432692,-0.69134615,-2.07692308,-0.75084615,-0.06661538,-0.09761538
27808,3,16,-45.62307692,-27.10048077,-4.31201923,330.34038462,-8.27355769,-5.29230769,0.28492308,-0.24723077,-0.15423077,-3.65721154,-0.88076923,-2.31923077,319.80432692,-0.62884615,-2.01442308,-0.66084615,0.03338462,0.00238462
27832,3,18,-42.24807692,-23.72548077,-1.49951923,330.34038462,-7.83605769,-4.54230769,0.41492308,-0.35723077,-0.47423077,-3.28221154,-1.38076923,-1.50673077,319.86682692,-0.56634615,-1.95192308,-0.72084615,0.40338462,0.00238462
27859,3,17,-38.49807692,-18.22548077,-3.62451923,330.34038462,-7.33605769,-3.47980769,0.14492308,-0.61723077,-0.48423077,-6.96971154,-0.50576923,-3.06923077,319.92932692,-0.56634615,-1.88942308,-0.80084615,0.23338462,-0.03761538
27883,4,17,-33.49807692,-13.72548077,2.37548077,330.21538462,-7.02355769,-2.85480769,0.22492308,-1.16723077,-0.83423077,-8.15721154,-1.06826923,-3.88173077,319.92932692,-0.50384615,-1.70192308,-0.66084615,-0.04661538,-0.03761538
27906,2,17,-27.74807692,-12.35048077,5.75048077,330.09038462,-6.77355769,-2.35480769,0.37492308,-1.26723077,0.50576923,-6.78221154,-1.38076923,-1.69423077,319.99182692,-0.50384615,-1.57692308,-0.68084615,0.01338462,-0.02761538
27927,3,18,-20.43557692,-6.78798077,2.00048077,329.96538462,-6.64855769,-1.79230769,-0.07507692,-1.52723077,0.04576923,-6.65721154,-1.31826923,-1.44423077,319.99182692,-0.44134615,-1.51442308,-0.70084615,-0.14661538,-0.03761538
27949,2,21,-14.87307692,-4.72548077,0.68798077,329.96538462,-6.58605769,-1.60480769,-0.54507692,-1.18723077,0.04576923,-5.90721154,-1.13076923,-0.50673077,319.99182692,-0.37884615,-1.45192308,-0.75084615,-0.22661538,-0.05761538
27971,4,19,-7.31057692,-3.10048077,1.75048077,329.90288462,-6.46105769,-1.47980769,-0.52507692,-0.71723077,-0.17423077,-4.40721154,-2.13076923,0.18076923,319.92932692,-0.37884615,-1.38942308,-0.67084615,-0.05661538,-0.02761538
27994,6,16,-1.99807692,-3.03798077,5.56298077,329.84038462,-6.46105769,-1.47980769,-0.37507692,-0.79723077,-0.04423077,-3.59471154,-1.50576923,1.24326923,319.929327,-0.316346154,-1.32692308,-0.79084615,-0.01661538,-0.02761538
28014,4,16,0.37692308,-2.35048077,3.62548077,329.77788462,-6.39855769,-1.54230769,-0.40507692,-0.28723077,-0.13423077,-2.71971154,-1.19326923,1.24326923,319.866827,-0.316346154,-1.38942308,-0.80084615,0.18338462,-0.01761538
28037,6,16,2.62692308,0.14951923,-0.18701923,329.77788462,-6.33605769,-1.66730769,-0.17507692,-0.11723077,-0.18423077,-3.53221154,-1.81826923,0.18076923,319.866827,-0.316346154,-1.38942308,-0.68084615,0.02338462,0.00238462
